OG0005499																						Pech|nbis-mrna-10348, Pech|nbis-mrna-10619, Pech|nbis-mrna-11593, Pech|nbis-mrna-12111, Pech|nbis-mrna-1346, Pech|nbis-mrna-1361, Pech|nbis-mrna-14130, Pech|nbis-mrna-14233, Pech|nbis-mrna-14565, Pech|nbis-mrna-16348, Pech|nbis-mrna-16534, Pech|nbis-mrna-16654, Pech|nbis-mrna-17168, Pech|nbis-mrna-17169, Pech|nbis-mrna-17375, Pech|nbis-mrna-17786, Pech|nbis-mrna-19413, Pech|nbis-mrna-20519, Pech|nbis-mrna-2275, Pech|nbis-mrna-2924, Pech|nbis-mrna-3531, Pech|nbis-mrna-3704, Pech|nbis-mrna-4561, Pech|nbis-mrna-474, Pech|nbis-mrna-6104, Pech|nbis-mrna-6220, Pech|nbis-mrna-6617, Pech|nbis-mrna-6704, Pech|nbis-mrna-7730, Pech|nbis-mrna-8880, Pech|nbis-mrna-8969, Pech|nbis-mrna-9533						
OG0006048																						Pech|nbis-mrna-10274, Pech|nbis-mrna-10620, Pech|nbis-mrna-11045, Pech|nbis-mrna-11227, Pech|nbis-mrna-11688, Pech|nbis-mrna-12449, Pech|nbis-mrna-13, Pech|nbis-mrna-13141, Pech|nbis-mrna-13968, Pech|nbis-mrna-15088, Pech|nbis-mrna-15369, Pech|nbis-mrna-15518, Pech|nbis-mrna-15813, Pech|nbis-mrna-16344, Pech|nbis-mrna-16648, Pech|nbis-mrna-16832, Pech|nbis-mrna-17575, Pech|nbis-mrna-17785, Pech|nbis-mrna-20060, Pech|nbis-mrna-20602, Pech|nbis-mrna-21795, Pech|nbis-mrna-2228, Pech|nbis-mrna-2330, Pech|nbis-mrna-4764, Pech|nbis-mrna-6105, Pech|nbis-mrna-7900, Pech|nbis-mrna-8396, Pech|nbis-mrna-8968, Pech|nbis-mrna-908, Pech|nbis-mrna-9358, Pech|nbis-mrna-9991						
OG0006610																						Pech|nbis-mrna-10306, Pech|nbis-mrna-10568, Pech|nbis-mrna-12002, Pech|nbis-mrna-12003, Pech|nbis-mrna-12038, Pech|nbis-mrna-12439, Pech|nbis-mrna-12464, Pech|nbis-mrna-1352, Pech|nbis-mrna-13987, Pech|nbis-mrna-14378, Pech|nbis-mrna-15109, Pech|nbis-mrna-16360, Pech|nbis-mrna-16518, Pech|nbis-mrna-17569, Pech|nbis-mrna-18331, Pech|nbis-mrna-18524, Pech|nbis-mrna-18943, Pech|nbis-mrna-19604, Pech|nbis-mrna-1980, Pech|nbis-mrna-21213, Pech|nbis-mrna-22232, Pech|nbis-mrna-2348, Pech|nbis-mrna-2952, Pech|nbis-mrna-3846, Pech|nbis-mrna-4895, Pech|nbis-mrna-6182, Pech|nbis-mrna-6685, Pech|nbis-mrna-8296, Pech|nbis-mrna-9663, Pech|nbis-mrna-9987						
OG0006612																						Pech|nbis-mrna-10595, Pech|nbis-mrna-11431, Pech|nbis-mrna-11686, Pech|nbis-mrna-14984, Pech|nbis-mrna-15808, Pech|nbis-mrna-15909, Pech|nbis-mrna-16380, Pech|nbis-mrna-16775, Pech|nbis-mrna-18228, Pech|nbis-mrna-1827, Pech|nbis-mrna-18365, Pech|nbis-mrna-19516, Pech|nbis-mrna-19611, Pech|nbis-mrna-19612, Pech|nbis-mrna-20219, Pech|nbis-mrna-20319, Pech|nbis-mrna-20877, Pech|nbis-mrna-4704, Pech|nbis-mrna-4705, Pech|nbis-mrna-4724, Pech|nbis-mrna-505, Pech|nbis-mrna-6215, Pech|nbis-mrna-6445, Pech|nbis-mrna-6860, Pech|nbis-mrna-7410, Pech|nbis-mrna-7702, Pech|nbis-mrna-7713, Pech|nbis-mrna-8050, Pech|nbis-mrna-8118, Pech|nbis-mrna-9396						
OG0007147																						Pech|nbis-mrna-11068, Pech|nbis-mrna-11563, Pech|nbis-mrna-12079, Pech|nbis-mrna-12129, Pech|nbis-mrna-12229, Pech|nbis-mrna-13142, Pech|nbis-mrna-1344, Pech|nbis-mrna-13502, Pech|nbis-mrna-14234, Pech|nbis-mrna-14372, Pech|nbis-mrna-1559, Pech|nbis-mrna-15610, Pech|nbis-mrna-15945, Pech|nbis-mrna-17147, Pech|nbis-mrna-17710, Pech|nbis-mrna-18725, Pech|nbis-mrna-18767, Pech|nbis-mrna-19642, Pech|nbis-mrna-20645, Pech|nbis-mrna-22358, Pech|nbis-mrna-22504, Pech|nbis-mrna-2288, Pech|nbis-mrna-3451, Pech|nbis-mrna-3856, Pech|nbis-mrna-599, Pech|nbis-mrna-6157, Pech|nbis-mrna-6618, Pech|nbis-mrna-7732, Pech|nbis-mrna-8773						
OG0007148																						Pech|nbis-mrna-10162, Pech|nbis-mrna-10163, Pech|nbis-mrna-10937, Pech|nbis-mrna-10938, Pech|nbis-mrna-11332, Pech|nbis-mrna-11477, Pech|nbis-mrna-11478, Pech|nbis-mrna-11955, Pech|nbis-mrna-12456, Pech|nbis-mrna-12458, Pech|nbis-mrna-13038, Pech|nbis-mrna-13039, Pech|nbis-mrna-13057, Pech|nbis-mrna-13550, Pech|nbis-mrna-13551, Pech|nbis-mrna-15638, Pech|nbis-mrna-15789, Pech|nbis-mrna-1610, Pech|nbis-mrna-1611, Pech|nbis-mrna-16254, Pech|nbis-mrna-21108, Pech|nbis-mrna-21109, Pech|nbis-mrna-2355, Pech|nbis-mrna-3010, Pech|nbis-mrna-4554, Pech|nbis-mrna-5149, Pech|nbis-mrna-5150, Pech|nbis-mrna-7388, Pech|nbis-mrna-9752						
OG0008039																						Pech|nbis-mrna-10983, Pech|nbis-mrna-11848, Pech|nbis-mrna-12080, Pech|nbis-mrna-1280, Pech|nbis-mrna-1343, Pech|nbis-mrna-13880, Pech|nbis-mrna-14242, Pech|nbis-mrna-16347, Pech|nbis-mrna-1643, Pech|nbis-mrna-16765, Pech|nbis-mrna-17468, Pech|nbis-mrna-17671, Pech|nbis-mrna-18593, Pech|nbis-mrna-18768, Pech|nbis-mrna-19402, Pech|nbis-mrna-2041, Pech|nbis-mrna-21794, Pech|nbis-mrna-2210, Pech|nbis-mrna-2327, Pech|nbis-mrna-2398, Pech|nbis-mrna-2738, Pech|nbis-mrna-2763, Pech|nbis-mrna-5072, Pech|nbis-mrna-6259, Pech|nbis-mrna-6531, Pech|nbis-mrna-6763, Pech|nbis-mrna-9318						
OG0008433																						Pech|nbis-mrna-1074, Pech|nbis-mrna-10984, Pech|nbis-mrna-13015, Pech|nbis-mrna-13517, Pech|nbis-mrna-13630, Pech|nbis-mrna-14384, Pech|nbis-mrna-14435, Pech|nbis-mrna-14436, Pech|nbis-mrna-14575, Pech|nbis-mrna-14828, Pech|nbis-mrna-14864, Pech|nbis-mrna-15461, Pech|nbis-mrna-15730, Pech|nbis-mrna-16046, Pech|nbis-mrna-1612, Pech|nbis-mrna-16929, Pech|nbis-mrna-17000, Pech|nbis-mrna-18262, Pech|nbis-mrna-18706, Pech|nbis-mrna-19821, Pech|nbis-mrna-2071, Pech|nbis-mrna-21098, Pech|nbis-mrna-22273, Pech|nbis-mrna-3474, Pech|nbis-mrna-4879, Pech|nbis-mrna-9968						
OG0009090																						Pech|nbis-mrna-10074, Pech|nbis-mrna-10075, Pech|nbis-mrna-10076, Pech|nbis-mrna-10077, Pech|nbis-mrna-14059, Pech|nbis-mrna-14060, Pech|nbis-mrna-14104, Pech|nbis-mrna-14105, Pech|nbis-mrna-14246, Pech|nbis-mrna-15186, Pech|nbis-mrna-16136, Pech|nbis-mrna-16137, Pech|nbis-mrna-19782, Pech|nbis-mrna-20061, Pech|nbis-mrna-20062, Pech|nbis-mrna-20063, Pech|nbis-mrna-20534, Pech|nbis-mrna-20535, Pech|nbis-mrna-20536, Pech|nbis-mrna-20557, Pech|nbis-mrna-2915, Pech|nbis-mrna-3804, Pech|nbis-mrna-3805, Pech|nbis-mrna-6859						
OG0009663																						Pech|nbis-mrna-111, Pech|nbis-mrna-11853, Pech|nbis-mrna-1302, Pech|nbis-mrna-14348, Pech|nbis-mrna-14761, Pech|nbis-mrna-1603, Pech|nbis-mrna-16386, Pech|nbis-mrna-16387, Pech|nbis-mrna-16713, Pech|nbis-mrna-17204, Pech|nbis-mrna-1892, Pech|nbis-mrna-1893, Pech|nbis-mrna-20330, Pech|nbis-mrna-22096, Pech|nbis-mrna-3270, Pech|nbis-mrna-3271, Pech|nbis-mrna-383, Pech|nbis-mrna-4781, Pech|nbis-mrna-5055, Pech|nbis-mrna-5532, Pech|nbis-mrna-6510, Pech|nbis-mrna-8100						
OG0010272																						Pech|nbis-mrna-12130, Pech|nbis-mrna-12450, Pech|nbis-mrna-13302, Pech|nbis-mrna-13356, Pech|nbis-mrna-1345, Pech|nbis-mrna-13741, Pech|nbis-mrna-16533, Pech|nbis-mrna-17148, Pech|nbis-mrna-18216, Pech|nbis-mrna-18727, Pech|nbis-mrna-18770, Pech|nbis-mrna-18936, Pech|nbis-mrna-20520, Pech|nbis-mrna-2328, Pech|nbis-mrna-3452, Pech|nbis-mrna-3835, Pech|nbis-mrna-4763, Pech|nbis-mrna-5, Pech|nbis-mrna-8053, Pech|nbis-mrna-8896						
