Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0000040	oasisia	.	.	GO:0005515^molecular_function^protein binding	OALVG00000013852.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000013853.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000013855.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000015055.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000016679.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000016680.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000016683.1	NO HIT
OG0000040	oasisia	GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	.	OALVG00000016687.1	CYTOCHROME C OXIDASE POLYPEPTIDE VIC-2	
OG0000040	oasisia	.	.	.	OALVG00000016688.1	NO HIT
OG0000040	oasisia	.	.	.	OALVG00000016692.1	MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000016930.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000017354.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000018629.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000018635.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000018636.1	COADHESIN	
OG0000040	oasisia	.	.	.	OALVG00000019151.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000019152.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000019154.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000019330.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000019331.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000019391.1	NOTCH LIGAND FAMILY MEMBER	
OG0000040	oasisia	.	.	.	OALVG00000019736.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000019737.1	COMPLEMENT FACTOR PROPERDIN	
OG0000040	oasisia	.	.	.	OALVG00000023432.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000023433.1	NO HIT
OG0000040	oasisia	.	.	.	OALVG00000023799.1	NO HIT
OG0000040	oasisia	.	.	.	OALVG00000027746.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000027747.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000033566.1	OS10G0105400 PROTEIN	
OG0000040	oasisia	.	.	.	OALVG00000033574.1	OS10G0105400 PROTEIN	
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0009408^biological_process^response to heat`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0009408^biological_process^response to heat`GO:0048771^biological_process^tissue remodeling	.	OALVG00000000526.1	PLASMINOGEN-RELATED	
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	.	OALVG00000000528.1	PLASMINOGEN-RELATED	
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	.	OALVG00000000621.1	SUBFAMILY NOT NAMED	
OG0000046	oasisia	.	.	.	OALVG00000000624.1	NO HIT
OG0000046	oasisia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	.	OALVG00000005128.1	CYTOCHROME C OXIDASE POLYPEPTIDE VIC-2	K06051
OG0000046	oasisia	GO:0016324^cellular_component^apical plasma membrane`GO:0005911^cellular_component^cell-cell junction`GO:0070062^cellular_component^extracellular exosome`GO:0030175^cellular_component^filopodium`GO:0005925^cellular_component^focal adhesion`GO:0005887^cellular_component^integral component of plasma membrane`GO:0030027^cellular_component^lamellipodium`GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007015^biological_process^actin filament organization`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0007155^biological_process^cell adhesion`GO:0016477^biological_process^cell migration`GO:0098609^biological_process^cell-cell adhesion`GO:0007267^biological_process^cell-cell signaling`GO:0003382^biological_process^epithelial cell morphogenesis`GO:0003412^biological_process^establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis`GO:0007163^biological_process^establishment or maintenance of cell polarity`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0002088^biological_process^lens development in camera-type eye	GO:0016324^cellular_component^apical plasma membrane`GO:0005911^cellular_component^cell-cell junction`GO:0070062^cellular_component^extracellular exosome`GO:0030175^cellular_component^filopodium`GO:0005925^cellular_component^focal adhesion`GO:0005887^cellular_component^integral component of plasma membrane`GO:0030027^cellular_component^lamellipodium`GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007015^biological_process^actin filament organization`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0007155^biological_process^cell adhesion`GO:0016477^biological_process^cell migration`GO:0098609^biological_process^cell-cell adhesion`GO:0007267^biological_process^cell-cell signaling`GO:0003382^biological_process^epithelial cell morphogenesis`GO:0003412^biological_process^establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis`GO:0007163^biological_process^establishment or maintenance of cell polarity`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0002088^biological_process^lens development in camera-type eye	.	OALVG00000006390.1	DELTA-LIKE PROTEIN	K16506
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0009408^biological_process^response to heat`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0009408^biological_process^response to heat`GO:0048771^biological_process^tissue remodeling	.	OALVG00000007001.1	PHOSPHOINOSITIDE-3-KINASE-INTERACTING PROTEIN 1-RELATED	K05129
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	.	OALVG00000011038.1	SUBFAMILY NOT NAMED	K01315
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	.	OALVG00000011047.1	PLASMINOGEN-RELATED	K09644
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	.	OALVG00000015148.1	HEPATOCYTE GROWTH FACTOR	K01315
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	GO:0005576^cellular_component^extracellular region`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0007596^biological_process^blood coagulation`GO:0042730^biological_process^fibrinolysis`GO:0048771^biological_process^tissue remodeling	.	OALVG00000015153.1	PHOSPHOINOSITIDE-3-KINASE-INTERACTING PROTEIN 1-RELATED	K05460
OG0000046	oasisia	GO:0008083^molecular_function^growth factor activity`GO:0004252^molecular_function^serine-type endopeptidase activity	GO:0008083^molecular_function^growth factor activity`GO:0004252^molecular_function^serine-type endopeptidase activity	.	OALVG00000015775.1	PLASMINOGEN	K01315
OG0000046	oasisia	GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0031093^cellular_component^platelet alpha granule lumen`GO:0042056^molecular_function^chemoattractant activity`GO:0008083^molecular_function^growth factor activity`GO:0042802^molecular_function^identical protein binding`GO:0044877^molecular_function^protein-containing complex binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0000187^biological_process^activation of MAPK activity`GO:0031100^biological_process^animal organ regeneration`GO:0060326^biological_process^cell chemotaxis`GO:0000902^biological_process^cell morphogenesis`GO:0035729^biological_process^cellular response to hepatocyte growth factor stimulus`GO:0019221^biological_process^cytokine-mediated signaling pathway`GO:0050673^biological_process^epithelial cell proliferation`GO:0001837^biological_process^epithelial to mesenchymal transition`GO:0048012^biological_process^hepatocyte growth factor receptor signaling pathway`GO:0030212^biological_process^hyaluronan metabolic process`GO:0001889^biological_process^liver development`GO:0000165^biological_process^MAPK cascade`GO:0000278^biological_process^mitotic cell cycle`GO:0051450^biological_process^myoblast proliferation`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0010507^biological_process^negative regulation of autophagy`GO:0043154^biological_process^negative regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:1902042^biological_process^negative regulation of extrinsic apoptotic signaling pathway via death domain receptors`GO:1901299^biological_process^negative regulation of hydrogen peroxide-mediated programmed cell death`GO:0050728^biological_process^negative regulation of inflammatory response`GO:0032715^biological_process^negative regulation of interleukin-6 production`GO:0033137^biological_process^negative regulation of peptidyl-serine phosphorylation`GO:0090201^biological_process^negative regulation of release of cytochrome c from mitochondria`GO:0002576^biological_process^platelet degranulation`GO:0045766^biological_process^positive regulation of angiogenesis`GO:0030335^biological_process^positive regulation of cell migration`GO:2000573^biological_process^positive regulation of DNA biosynthetic process`GO:0032733^biological_process^positive regulation of interleukin-10 production`GO:0031643^biological_process^positive regulation of myelination`GO:0070572^biological_process^positive regulation of neuron projection regeneration`GO:0045669^biological_process^positive regulation of osteoblast differentiation`GO:0050731^biological_process^positive regulation of peptidyl-tyrosine phosphorylation`GO:0014068^biological_process^positive regulation of phosphatidylinositol 3-kinase signaling`GO:0051897^biological_process^positive regulation of protein kinase B signaling`GO:0001934^biological_process^positive regulation of protein phosphorylation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0060665^biological_process^regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling`GO:1900744^biological_process^regulation of p38MAPK cascade`GO:1902947^biological_process^regulation of tau-protein kinase activity	GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0031093^cellular_component^platelet alpha granule lumen`GO:0042056^molecular_function^chemoattractant activity`GO:0008083^molecular_function^growth factor activity`GO:0042802^molecular_function^identical protein binding`GO:0044877^molecular_function^protein-containing complex binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0000187^biological_process^activation of MAPK activity`GO:0031100^biological_process^animal organ regeneration`GO:0060326^biological_process^cell chemotaxis`GO:0000902^biological_process^cell morphogenesis`GO:0035729^biological_process^cellular response to hepatocyte growth factor stimulus`GO:0019221^biological_process^cytokine-mediated signaling pathway`GO:0050673^biological_process^epithelial cell proliferation`GO:0001837^biological_process^epithelial to mesenchymal transition`GO:0048012^biological_process^hepatocyte growth factor receptor signaling pathway`GO:0030212^biological_process^hyaluronan metabolic process`GO:0001889^biological_process^liver development`GO:0000165^biological_process^MAPK cascade`GO:0000278^biological_process^mitotic cell cycle`GO:0051450^biological_process^myoblast proliferation`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0010507^biological_process^negative regulation of autophagy`GO:0043154^biological_process^negative regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:1902042^biological_process^negative regulation of extrinsic apoptotic signaling pathway via death domain receptors`GO:1901299^biological_process^negative regulation of hydrogen peroxide-mediated programmed cell death`GO:0050728^biological_process^negative regulation of inflammatory response`GO:0032715^biological_process^negative regulation of interleukin-6 production`GO:0033137^biological_process^negative regulation of peptidyl-serine phosphorylation`GO:0090201^biological_process^negative regulation of release of cytochrome c from mitochondria`GO:0002576^biological_process^platelet degranulation`GO:0045766^biological_process^positive regulation of angiogenesis`GO:0030335^biological_process^positive regulation of cell migration`GO:2000573^biological_process^positive regulation of DNA biosynthetic process`GO:0032733^biological_process^positive regulation of interleukin-10 production`GO:0031643^biological_process^positive regulation of myelination`GO:0070572^biological_process^positive regulation of neuron projection regeneration`GO:0045669^biological_process^positive regulation of osteoblast differentiation`GO:0050731^biological_process^positive regulation of peptidyl-tyrosine phosphorylation`GO:0014068^biological_process^positive regulation of phosphatidylinositol 3-kinase signaling`GO:0051897^biological_process^positive regulation of protein kinase B signaling`GO:0001934^biological_process^positive regulation of protein phosphorylation`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0060665^biological_process^regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling`GO:1900744^biological_process^regulation of p38MAPK cascade`GO:1902947^biological_process^regulation of tau-protein kinase activity	.	OALVG00000017428.1	SUBFAMILY NOT NAMED	
OG0000046	oasisia	.	.	.	OALVG00000019215.1	GLYCINE-RICH CELL WALL STRUCTURAL PROTEIN 1.0-LIKE	
OG0000046	oasisia	GO:0009986^cellular_component^cell surface`GO:0005615^cellular_component^extracellular space`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:0019897^cellular_component^extrinsic component of plasma membrane`GO:0098978^cellular_component^glutamatergic synapse`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005886^cellular_component^plasma membrane`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0034185^molecular_function^apolipoprotein binding`GO:0051087^molecular_function^chaperone binding`GO:0004175^molecular_function^endopeptidase activity`GO:0019899^molecular_function^enzyme binding`GO:0019900^molecular_function^kinase binding`GO:1990405^molecular_function^protein antigen binding`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0022617^biological_process^extracellular matrix disassembly`GO:0042730^biological_process^fibrinolysis`GO:0051702^biological_process^biological process involved in interaction with symbiont`GO:0060716^biological_process^labyrinthine layer blood vessel development`GO:0071674^biological_process^mononuclear cell migration`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0045445^biological_process^myoblast differentiation`GO:0010812^biological_process^negative regulation of cell-substrate adhesion`GO:0051918^biological_process^negative regulation of fibrinolysis`GO:0043536^biological_process^positive regulation of blood vessel endothelial cell migration`GO:0051919^biological_process^positive regulation of fibrinolysis`GO:0006508^biological_process^proteolysis`GO:0051603^biological_process^proteolysis involved in cellular protein catabolic process`GO:0042246^biological_process^tissue regeneration`GO:0048771^biological_process^tissue remodeling`GO:0099183^biological_process^trans-synaptic signaling by BDNF modulating synaptic transmission`GO:0060707^biological_process^trophoblast giant cell differentiation	GO:0009986^cellular_component^cell surface`GO:0005615^cellular_component^extracellular space`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:0019897^cellular_component^extrinsic component of plasma membrane`GO:0098978^cellular_component^glutamatergic synapse`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005886^cellular_component^plasma membrane`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0034185^molecular_function^apolipoprotein binding`GO:0051087^molecular_function^chaperone binding`GO:0004175^molecular_function^endopeptidase activity`GO:0019899^molecular_function^enzyme binding`GO:0019900^molecular_function^kinase binding`GO:1990405^molecular_function^protein antigen binding`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0022617^biological_process^extracellular matrix disassembly`GO:0042730^biological_process^fibrinolysis`GO:0051702^biological_process^biological process involved in interaction with symbiont`GO:0060716^biological_process^labyrinthine layer blood vessel development`GO:0071674^biological_process^mononuclear cell migration`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0045445^biological_process^myoblast differentiation`GO:0010812^biological_process^negative regulation of cell-substrate adhesion`GO:0051918^biological_process^negative regulation of fibrinolysis`GO:0043536^biological_process^positive regulation of blood vessel endothelial cell migration`GO:0051919^biological_process^positive regulation of fibrinolysis`GO:0006508^biological_process^proteolysis`GO:0051603^biological_process^proteolysis involved in cellular protein catabolic process`GO:0042246^biological_process^tissue regeneration`GO:0048771^biological_process^tissue remodeling`GO:0099183^biological_process^trans-synaptic signaling by BDNF modulating synaptic transmission`GO:0060707^biological_process^trophoblast giant cell differentiation	.	OALVG00000019653.1	PLASMINOGEN	K01315
OG0000046	oasisia	.	.	.	OALVG00000019751.1	NO HIT
OG0000046	oasisia	GO:0009986^cellular_component^cell surface`GO:0005615^cellular_component^extracellular space`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:0019897^cellular_component^extrinsic component of plasma membrane`GO:0098978^cellular_component^glutamatergic synapse`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005886^cellular_component^plasma membrane`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0034185^molecular_function^apolipoprotein binding`GO:0051087^molecular_function^chaperone binding`GO:0004175^molecular_function^endopeptidase activity`GO:0019899^molecular_function^enzyme binding`GO:0019900^molecular_function^kinase binding`GO:1990405^molecular_function^protein antigen binding`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0022617^biological_process^extracellular matrix disassembly`GO:0042730^biological_process^fibrinolysis`GO:0051702^biological_process^biological process involved in interaction with symbiont`GO:0060716^biological_process^labyrinthine layer blood vessel development`GO:0071674^biological_process^mononuclear cell migration`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0045445^biological_process^myoblast differentiation`GO:0010812^biological_process^negative regulation of cell-substrate adhesion`GO:0051918^biological_process^negative regulation of fibrinolysis`GO:0043536^biological_process^positive regulation of blood vessel endothelial cell migration`GO:0051919^biological_process^positive regulation of fibrinolysis`GO:0006508^biological_process^proteolysis`GO:0051603^biological_process^proteolysis involved in cellular protein catabolic process`GO:0042246^biological_process^tissue regeneration`GO:0048771^biological_process^tissue remodeling`GO:0099183^biological_process^trans-synaptic signaling by BDNF modulating synaptic transmission`GO:0060707^biological_process^trophoblast giant cell differentiation	GO:0009986^cellular_component^cell surface`GO:0005615^cellular_component^extracellular space`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:0019897^cellular_component^extrinsic component of plasma membrane`GO:0098978^cellular_component^glutamatergic synapse`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005886^cellular_component^plasma membrane`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0034185^molecular_function^apolipoprotein binding`GO:0051087^molecular_function^chaperone binding`GO:0004175^molecular_function^endopeptidase activity`GO:0019899^molecular_function^enzyme binding`GO:0019900^molecular_function^kinase binding`GO:1990405^molecular_function^protein antigen binding`GO:0019904^molecular_function^protein domain specific binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0005102^molecular_function^signaling receptor binding`GO:0007596^biological_process^blood coagulation`GO:0022617^biological_process^extracellular matrix disassembly`GO:0042730^biological_process^fibrinolysis`GO:0051702^biological_process^biological process involved in interaction with symbiont`GO:0060716^biological_process^labyrinthine layer blood vessel development`GO:0071674^biological_process^mononuclear cell migration`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0045445^biological_process^myoblast differentiation`GO:0010812^biological_process^negative regulation of cell-substrate adhesion`GO:0051918^biological_process^negative regulation of fibrinolysis`GO:0043536^biological_process^positive regulation of blood vessel endothelial cell migration`GO:0051919^biological_process^positive regulation of fibrinolysis`GO:0006508^biological_process^proteolysis`GO:0051603^biological_process^proteolysis involved in cellular protein catabolic process`GO:0042246^biological_process^tissue regeneration`GO:0048771^biological_process^tissue remodeling`GO:0099183^biological_process^trans-synaptic signaling by BDNF modulating synaptic transmission`GO:0060707^biological_process^trophoblast giant cell differentiation	.	OALVG00000020096.1	SUBFAMILY NOT NAMED	K01315
OG0000046	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0005773^cellular_component^vacuole`GO:0019899^molecular_function^enzyme binding`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0071456^biological_process^cellular response to hypoxia`GO:0007566^biological_process^embryo implantation`GO:0030317^biological_process^flagellated sperm motility`GO:0035978^biological_process^histone H2A-S139 phosphorylation`GO:0060763^biological_process^mammary duct terminal end bud growth`GO:0030879^biological_process^mammary gland development`GO:1904036^biological_process^negative regulation of epithelial cell apoptotic process`GO:0045721^biological_process^negative regulation of gluconeogenesis`GO:0010628^biological_process^positive regulation of gene expression`GO:0033601^biological_process^positive regulation of mammary gland epithelial cell proliferation`GO:2000479^biological_process^regulation of cAMP-dependent protein kinase activity`GO:0010758^biological_process^regulation of macrophage chemotaxis`GO:0046425^biological_process^regulation of receptor signaling pathway via JAK-STAT`GO:0007283^biological_process^spermatogenesis	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0005773^cellular_component^vacuole`GO:0019899^molecular_function^enzyme binding`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0071456^biological_process^cellular response to hypoxia`GO:0007566^biological_process^embryo implantation`GO:0030317^biological_process^flagellated sperm motility`GO:0035978^biological_process^histone H2A-S139 phosphorylation`GO:0060763^biological_process^mammary duct terminal end bud growth`GO:0030879^biological_process^mammary gland development`GO:1904036^biological_process^negative regulation of epithelial cell apoptotic process`GO:0045721^biological_process^negative regulation of gluconeogenesis`GO:0010628^biological_process^positive regulation of gene expression`GO:0033601^biological_process^positive regulation of mammary gland epithelial cell proliferation`GO:2000479^biological_process^regulation of cAMP-dependent protein kinase activity`GO:0010758^biological_process^regulation of macrophage chemotaxis`GO:0046425^biological_process^regulation of receptor signaling pathway via JAK-STAT`GO:0007283^biological_process^spermatogenesis	.	OALVG00000020097.1	PLASMINOGEN	K01315
