OG0004469																		Oalv|OALVG00000016396.1, Oalv|OALVG00000016397.1, Oalv|OALVG00000016398.1, Oalv|OALVG00000016399.1, Oalv|OALVG00000016400.1, Oalv|OALVG00000016401.1, Oalv|OALVG00000016402.1, Oalv|OALVG00000016403.1, Oalv|OALVG00000016404.1, Oalv|OALVG00000016405.1, Oalv|OALVG00000016406.1, Oalv|OALVG00000016407.1, Oalv|OALVG00000016408.1, Oalv|OALVG00000016409.1, Oalv|OALVG00000016410.1, Oalv|OALVG00000016411.1, Oalv|OALVG00000016412.1, Oalv|OALVG00000016413.1, Oalv|OALVG00000016414.1, Oalv|OALVG00000016415.1, Oalv|OALVG00000016416.1, Oalv|OALVG00000016417.1, Oalv|OALVG00000016418.1, Oalv|OALVG00000016419.1, Oalv|OALVG00000016420.1, Oalv|OALVG00000016421.1, Oalv|OALVG00000016422.1, Oalv|OALVG00000016423.1, Oalv|OALVG00000016424.1, Oalv|OALVG00000016425.1, Oalv|OALVG00000016426.1, Oalv|OALVG00000016427.1, Oalv|OALVG00000016428.1, Oalv|OALVG00000016429.1										
OG0006045																		Oalv|OALVG00000001066.1, Oalv|OALVG00000003540.1, Oalv|OALVG00000003853.1, Oalv|OALVG00000004554.1, Oalv|OALVG00000007376.1, Oalv|OALVG00000008378.1, Oalv|OALVG00000009292.1, Oalv|OALVG00000010004.1, Oalv|OALVG00000010179.1, Oalv|OALVG00000011176.1, Oalv|OALVG00000012788.1, Oalv|OALVG00000012933.1, Oalv|OALVG00000014194.1, Oalv|OALVG00000015050.1, Oalv|OALVG00000017048.1, Oalv|OALVG00000020473.1, Oalv|OALVG00000020583.1, Oalv|OALVG00000020907.1, Oalv|OALVG00000021923.1, Oalv|OALVG00000022180.1, Oalv|OALVG00000022185.1, Oalv|OALVG00000022792.1, Oalv|OALVG00000023737.1, Oalv|OALVG00000024018.1, Oalv|OALVG00000028040.1, Oalv|OALVG00000028441.1, Oalv|OALVG00000029060.1, Oalv|OALVG00000030706.1, Oalv|OALVG00000030738.1, Oalv|OALVG00000034347.1, Oalv|OALVG00000034354.1										
OG0006046																		Oalv|OALVG00000019080.1, Oalv|OALVG00000019081.1, Oalv|OALVG00000019083.1, Oalv|OALVG00000019084.1, Oalv|OALVG00000019087.1, Oalv|OALVG00000019089.1, Oalv|OALVG00000019090.1, Oalv|OALVG00000019092.1, Oalv|OALVG00000019095.1, Oalv|OALVG00000019097.1, Oalv|OALVG00000019100.1, Oalv|OALVG00000033421.1, Oalv|OALVG00000033881.1, Oalv|OALVG00000033883.1, Oalv|OALVG00000033885.1, Oalv|OALVG00000033886.1, Oalv|OALVG00000033888.1, Oalv|OALVG00000033894.1, Oalv|OALVG00000033896.1, Oalv|OALVG00000033898.1, Oalv|OALVG00000033900.1, Oalv|OALVG00000033902.1, Oalv|OALVG00000033903.1, Oalv|OALVG00000033905.1, Oalv|OALVG00000033907.1, Oalv|OALVG00000033908.1, Oalv|OALVG00000033913.1, Oalv|OALVG00000033915.1, Oalv|OALVG00000033917.1, Oalv|OALVG00000033921.1, Oalv|OALVG00000033936.1										
OG0006047																		Oalv|OALVG00000027274.1, Oalv|OALVG00000027275.1, Oalv|OALVG00000027276.1, Oalv|OALVG00000027277.1, Oalv|OALVG00000027278.1, Oalv|OALVG00000027279.1, Oalv|OALVG00000027280.1, Oalv|OALVG00000027281.1, Oalv|OALVG00000027282.1, Oalv|OALVG00000027283.1, Oalv|OALVG00000027284.1, Oalv|OALVG00000027285.1, Oalv|OALVG00000027286.1, Oalv|OALVG00000027287.1, Oalv|OALVG00000027288.1, Oalv|OALVG00000027289.1, Oalv|OALVG00000027290.1, Oalv|OALVG00000027291.1, Oalv|OALVG00000027292.1, Oalv|OALVG00000027293.1, Oalv|OALVG00000027294.1, Oalv|OALVG00000027295.1, Oalv|OALVG00000027296.1, Oalv|OALVG00000027297.1, Oalv|OALVG00000027298.1, Oalv|OALVG00000027299.1, Oalv|OALVG00000027300.1, Oalv|OALVG00000027301.1, Oalv|OALVG00000027302.1, Oalv|OALVG00000027303.1, Oalv|OALVG00000027304.1										
OG0009358																		Oalv|OALVG00000029727.1, Oalv|OALVG00000029728.1, Oalv|OALVG00000029730.1, Oalv|OALVG00000029731.1, Oalv|OALVG00000029732.1, Oalv|OALVG00000029733.1, Oalv|OALVG00000029734.1, Oalv|OALVG00000029735.1, Oalv|OALVG00000029736.1, Oalv|OALVG00000029737.1, Oalv|OALVG00000029738.1, Oalv|OALVG00000029739.1, Oalv|OALVG00000029740.1, Oalv|OALVG00000029741.1, Oalv|OALVG00000029742.1, Oalv|OALVG00000029743.1, Oalv|OALVG00000029744.1, Oalv|OALVG00000029745.1, Oalv|OALVG00000029746.1, Oalv|OALVG00000029748.1, Oalv|OALVG00000029749.1, Oalv|OALVG00000029751.1, Oalv|OALVG00000029753.1										
OG0009984																		Oalv|OALVG00000003139.1, Oalv|OALVG00000003140.1, Oalv|OALVG00000003141.1, Oalv|OALVG00000003142.1, Oalv|OALVG00000003264.1, Oalv|OALVG00000003265.1, Oalv|OALVG00000003266.1, Oalv|OALVG00000003267.1, Oalv|OALVG00000003268.1, Oalv|OALVG00000003269.1, Oalv|OALVG00000003270.1, Oalv|OALVG00000003271.1, Oalv|OALVG00000003272.1, Oalv|OALVG00000003273.1, Oalv|OALVG00000003274.1, Oalv|OALVG00000003275.1, Oalv|OALVG00000003276.1, Oalv|OALVG00000003282.1, Oalv|OALVG00000003283.1, Oalv|OALVG00000003284.1, Oalv|OALVG00000003285.1										
OG0009985																		Oalv|OALVG00000007400.1, Oalv|OALVG00000009160.1, Oalv|OALVG00000011606.1, Oalv|OALVG00000011607.1, Oalv|OALVG00000011608.1, Oalv|OALVG00000011609.1, Oalv|OALVG00000011610.1, Oalv|OALVG00000011611.1, Oalv|OALVG00000011612.1, Oalv|OALVG00000011613.1, Oalv|OALVG00000011614.1, Oalv|OALVG00000035143.1, Oalv|OALVG00000035144.1, Oalv|OALVG00000035150.1, Oalv|OALVG00000035151.1, Oalv|OALVG00000035152.1, Oalv|OALVG00000035153.1, Oalv|OALVG00000035154.1, Oalv|OALVG00000035155.1, Oalv|OALVG00000035156.1, Oalv|OALVG00000035254.1										
OG0009986																		Oalv|OALVG00000015158.1, Oalv|OALVG00000015159.1, Oalv|OALVG00000015160.1, Oalv|OALVG00000015161.1, Oalv|OALVG00000015162.1, Oalv|OALVG00000015163.1, Oalv|OALVG00000015165.1, Oalv|OALVG00000015166.1, Oalv|OALVG00000015167.1, Oalv|OALVG00000015168.1, Oalv|OALVG00000015169.1, Oalv|OALVG00000015170.1, Oalv|OALVG00000015171.1, Oalv|OALVG00000015172.1, Oalv|OALVG00000015173.1, Oalv|OALVG00000015174.1, Oalv|OALVG00000015175.1, Oalv|OALVG00000015176.1, Oalv|OALVG00000015177.1, Oalv|OALVG00000015179.1, Oalv|OALVG00000015180.1										
OG0009987																		Oalv|OALVG00000016975.1, Oalv|OALVG00000016976.1, Oalv|OALVG00000016977.1, Oalv|OALVG00000016978.1, Oalv|OALVG00000018508.1, Oalv|OALVG00000018509.1, Oalv|OALVG00000018510.1, Oalv|OALVG00000018511.1, Oalv|OALVG00000018512.1, Oalv|OALVG00000018513.1, Oalv|OALVG00000018514.1, Oalv|OALVG00000024808.1, Oalv|OALVG00000024809.1, Oalv|OALVG00000034514.1, Oalv|OALVG00000034515.1, Oalv|OALVG00000034516.1, Oalv|OALVG00000034517.1, Oalv|OALVG00000034518.1, Oalv|OALVG00000034519.1, Oalv|OALVG00000034520.1, Oalv|OALVG00000034521.1										
OG0009988																		Oalv|OALVG00000018046.1, Oalv|OALVG00000018053.1, Oalv|OALVG00000018057.1, Oalv|OALVG00000018077.1, Oalv|OALVG00000018103.1, Oalv|OALVG00000018130.1, Oalv|OALVG00000018177.1, Oalv|OALVG00000018312.1, Oalv|OALVG00000018991.1, Oalv|OALVG00000018995.1, Oalv|OALVG00000018999.1, Oalv|OALVG00000019001.1, Oalv|OALVG00000019012.1, Oalv|OALVG00000019018.1, Oalv|OALVG00000019025.1, Oalv|OALVG00000019056.1, Oalv|OALVG00000019539.1, Oalv|OALVG00000019544.1, Oalv|OALVG00000019551.1, Oalv|OALVG00000019553.1, Oalv|OALVG00000019556.1										
OG0009989																		Oalv|OALVG00000021384.1, Oalv|OALVG00000021385.1, Oalv|OALVG00000021386.1, Oalv|OALVG00000021387.1, Oalv|OALVG00000021388.1, Oalv|OALVG00000021389.1, Oalv|OALVG00000021391.1, Oalv|OALVG00000021392.1, Oalv|OALVG00000021393.1, Oalv|OALVG00000021395.1, Oalv|OALVG00000021396.1, Oalv|OALVG00000021397.1, Oalv|OALVG00000021398.1, Oalv|OALVG00000021399.1, Oalv|OALVG00000021400.1, Oalv|OALVG00000021401.1, Oalv|OALVG00000021402.1, Oalv|OALVG00000021403.1, Oalv|OALVG00000021404.1, Oalv|OALVG00000021405.1, Oalv|OALVG00000021406.1										
OG0010261																		Oalv|OALVG00000012213.1, Oalv|OALVG00000014976.1, Oalv|OALVG00000015346.1, Oalv|OALVG00000016072.1, Oalv|OALVG00000016075.1, Oalv|OALVG00000016080.1, Oalv|OALVG00000016081.1, Oalv|OALVG00000016089.1, Oalv|OALVG00000016101.1, Oalv|OALVG00000016266.1, Oalv|OALVG00000029644.1, Oalv|OALVG00000032135.1, Oalv|OALVG00000032136.1, Oalv|OALVG00000032137.1, Oalv|OALVG00000032186.1, Oalv|OALVG00000032228.1, Oalv|OALVG00000032231.1, Oalv|OALVG00000032309.1, Oalv|OALVG00000032310.1, Oalv|OALVG00000032324.1										
OG0010262																		Oalv|OALVG00000026642.1, Oalv|OALVG00000026643.1, Oalv|OALVG00000026644.1, Oalv|OALVG00000026645.1, Oalv|OALVG00000026646.1, Oalv|OALVG00000026654.1, Oalv|OALVG00000026655.1, Oalv|OALVG00000026656.1, Oalv|OALVG00000026657.1, Oalv|OALVG00000026658.1, Oalv|OALVG00000026659.1, Oalv|OALVG00000026660.1, Oalv|OALVG00000026661.1, Oalv|OALVG00000026662.1, Oalv|OALVG00000026663.1, Oalv|OALVG00000026664.1, Oalv|OALVG00000026665.1, Oalv|OALVG00000026666.1, Oalv|OALVG00000026667.1, Oalv|OALVG00000026668.1										
OG0010544																		Oalv|OALVG00000001155.1, Oalv|OALVG00000001156.1, Oalv|OALVG00000001157.1, Oalv|OALVG00000001158.1, Oalv|OALVG00000001159.1, Oalv|OALVG00000001160.1, Oalv|OALVG00000001161.1, Oalv|OALVG00000001162.1, Oalv|OALVG00000001163.1, Oalv|OALVG00000001164.1, Oalv|OALVG00000001165.1, Oalv|OALVG00000001166.1, Oalv|OALVG00000001167.1, Oalv|OALVG00000001168.1, Oalv|OALVG00000001169.1, Oalv|OALVG00000001170.1, Oalv|OALVG00000001171.1, Oalv|OALVG00000001172.1, Oalv|OALVG00000001173.1										
