Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000006472.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	.	OALVG00000006476.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000006477.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000006478.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	.	OALVG00000007745.1	MORN VARIANT REPEAT PROTEIN	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000007746.1	MORN VARIANT REPEAT PROTEIN	
OG0000863	oasisia	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	GO:0031362^cellular_component^anchored component of external side of plasma membrane`GO:0010339^cellular_component^external side of cell wall`GO:0098631^molecular_function^cell adhesion mediator activity	.	OALVG00000007747.1	MORN VARIANT REPEAT PROTEIN	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000007748.1	MORN VARIANT REPEAT PROTEIN	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000007749.1	MORN VARIANT REPEAT PROTEIN	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000007750.1	MORN VARIANT REPEAT PROTEIN	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010211.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010212.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0009279^cellular_component^cell outer membrane`GO:0050825^molecular_function^ice binding	GO:0009279^cellular_component^cell outer membrane`GO:0050825^molecular_function^ice binding	.	OALVG00000010216.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010217.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010218.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010219.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010246.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010247.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010248.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010252.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010253.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010255.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010257.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010274.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000010276.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0031225^cellular_component^anchored component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0052794^molecular_function^exo-alpha-(2->3)-sialidase activity`GO:0052795^molecular_function^exo-alpha-(2->6)-sialidase activity`GO:0052796^molecular_function^exo-alpha-(2->8)-sialidase activity`GO:0008152^biological_process^metabolic process`GO:0009405^biological_process^pathogenesis	GO:0031225^cellular_component^anchored component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0052794^molecular_function^exo-alpha-(2->3)-sialidase activity`GO:0052795^molecular_function^exo-alpha-(2->6)-sialidase activity`GO:0052796^molecular_function^exo-alpha-(2->8)-sialidase activity`GO:0008152^biological_process^metabolic process`GO:0009405^biological_process^pathogenesis	.	OALVG00000010431.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000015558.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000017975.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000025025.1	SUBFAMILY NOT NAMED	
OG0000863	oasisia	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	GO:0045179^cellular_component^apical cortex`GO:0005938^cellular_component^cell cortex`GO:0032991^cellular_component^protein-containing complex`GO:0003723^molecular_function^RNA binding`GO:0090307^biological_process^mitotic spindle assembly`GO:0007094^biological_process^mitotic spindle assembly checkpoint`GO:0007275^biological_process^multicellular organism development`GO:0006468^biological_process^protein phosphorylation	.	OALVG00000025026.1	SUBFAMILY NOT NAMED	
