OG0000833	lamellibrachia	.	.	.	FUN_000316-T1	NO HIT
OG0000833	lamellibrachia	.	.	.	FUN_024436-T1	SI:CABZ01040626.2-RELATED	
OG0000833	lamellibrachia	.	.	.	FUN_026970-T1	FAMILY NOT NAMED	
OG0000833	lamellibrachia	.	.	.	FUN_031432-T1	NO HIT
OG0000833	lamellibrachia	.	.	.	FUN_034982-T1	LOC100135371 PROTEIN	
OG0000833	lamellibrachia	.	.	.	FUN_034987-T1	SI:CABZ01040626.2-RELATED	
OG0000833	lamellibrachia	.	.	.	FUN_035032-T1	NO HIT
OG0000833	lamellibrachia	.	.	.	FUN_036268-T1	NO HIT
OG0000833	lamellibrachia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_040079-T1	FAMILY NOT NAMED	
OG0000901	lamellibrachia	GO:0046658^cellular_component^anchored component of plasma membrane`GO:0016324^cellular_component^apical plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0045335^cellular_component^phagocytic vesicle`GO:0005524^molecular_function^ATP binding`GO:0050700^molecular_function^CARD domain binding`GO:0042802^molecular_function^identical protein binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006915^biological_process^apoptotic process`GO:0071225^biological_process^cellular response to muramyl dipeptide`GO:0042742^biological_process^defense response to bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0016045^biological_process^detection of bacterium`GO:0045087^biological_process^innate immune response`GO:0032637^biological_process^interleukin-8 production`GO:0035556^biological_process^intracellular signal transduction`GO:0002221^biological_process^pattern recognition receptor signaling pathway`GO:0010942^biological_process^positive regulation of cell death`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0002606^biological_process^positive regulation of dendritic cell antigen processing and presentation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0032731^biological_process^positive regulation of interleukin-1 beta production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0051092^biological_process^positive regulation of NF-kappaB transcription factor activity`GO:1901224^biological_process^positive regulation of NIK/NF-kappaB signaling`GO:0051000^biological_process^positive regulation of nitric-oxide synthase activity`GO:0032874^biological_process^positive regulation of stress-activated MAPK cascade`GO:0032760^biological_process^positive regulation of tumor necrosis factor production`GO:1904417^biological_process^positive regulation of xenophagy	GO:0046658^cellular_component^anchored component of plasma membrane`GO:0016324^cellular_component^apical plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0045335^cellular_component^phagocytic vesicle`GO:0005524^molecular_function^ATP binding`GO:0050700^molecular_function^CARD domain binding`GO:0042802^molecular_function^identical protein binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006915^biological_process^apoptotic process`GO:0071225^biological_process^cellular response to muramyl dipeptide`GO:0042742^biological_process^defense response to bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0016045^biological_process^detection of bacterium`GO:0045087^biological_process^innate immune response`GO:0032637^biological_process^interleukin-8 production`GO:0035556^biological_process^intracellular signal transduction`GO:0002221^biological_process^pattern recognition receptor signaling pathway`GO:0010942^biological_process^positive regulation of cell death`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0002606^biological_process^positive regulation of dendritic cell antigen processing and presentation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0032731^biological_process^positive regulation of interleukin-1 beta production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0051092^biological_process^positive regulation of NF-kappaB transcription factor activity`GO:1901224^biological_process^positive regulation of NIK/NF-kappaB signaling`GO:0051000^biological_process^positive regulation of nitric-oxide synthase activity`GO:0032874^biological_process^positive regulation of stress-activated MAPK cascade`GO:0032760^biological_process^positive regulation of tumor necrosis factor production`GO:1904417^biological_process^positive regulation of xenophagy	.	FUN_008954-T1	ZINC FINGER PROTEIN 766-RELATED	K08727
OG0000901	lamellibrachia	GO:0005829^cellular_component^cytosol`GO:0061702^cellular_component^inflammasome complex`GO:0072558^cellular_component^NLRP1 inflammasome complex`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0019899^molecular_function^enzyme binding`GO:0019904^molecular_function^protein domain specific binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006954^biological_process^inflammatory response`GO:0045087^biological_process^innate immune response`GO:0032610^biological_process^interleukin-1 alpha production`GO:0032611^biological_process^interleukin-1 beta production`GO:0051402^biological_process^neuron apoptotic process`GO:1904784^biological_process^NLRP1 inflammasome complex assembly`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0030163^biological_process^protein catabolic process`GO:0070269^biological_process^pyroptosis	GO:0005829^cellular_component^cytosol`GO:0061702^cellular_component^inflammasome complex`GO:0072558^cellular_component^NLRP1 inflammasome complex`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0019899^molecular_function^enzyme binding`GO:0019904^molecular_function^protein domain specific binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006954^biological_process^inflammatory response`GO:0045087^biological_process^innate immune response`GO:0032610^biological_process^interleukin-1 alpha production`GO:0032611^biological_process^interleukin-1 beta production`GO:0051402^biological_process^neuron apoptotic process`GO:1904784^biological_process^NLRP1 inflammasome complex assembly`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0030163^biological_process^protein catabolic process`GO:0070269^biological_process^pyroptosis	GO:0005515^molecular_function^protein binding	FUN_009354-T1	NACHT LRR AND PYD DOMAINS-CONTAINING PROTEIN 12	K22666
OG0000901	lamellibrachia	.	.	GO:0005515^molecular_function^protein binding	FUN_013443-T1	NACHT LRR AND CARD DOMAINS-CONTAINING	
OG0000901	lamellibrachia	GO:0046658^cellular_component^anchored component of plasma membrane`GO:0016324^cellular_component^apical plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0045335^cellular_component^phagocytic vesicle`GO:0005524^molecular_function^ATP binding`GO:0050700^molecular_function^CARD domain binding`GO:0042802^molecular_function^identical protein binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006915^biological_process^apoptotic process`GO:0071225^biological_process^cellular response to muramyl dipeptide`GO:0042742^biological_process^defense response to bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0016045^biological_process^detection of bacterium`GO:0045087^biological_process^innate immune response`GO:0032637^biological_process^interleukin-8 production`GO:0035556^biological_process^intracellular signal transduction`GO:0002221^biological_process^pattern recognition receptor signaling pathway`GO:0010942^biological_process^positive regulation of cell death`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0002606^biological_process^positive regulation of dendritic cell antigen processing and presentation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0032731^biological_process^positive regulation of interleukin-1 beta production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0051092^biological_process^positive regulation of NF-kappaB transcription factor activity`GO:1901224^biological_process^positive regulation of NIK/NF-kappaB signaling`GO:0051000^biological_process^positive regulation of nitric-oxide synthase activity`GO:0032874^biological_process^positive regulation of stress-activated MAPK cascade`GO:0032760^biological_process^positive regulation of tumor necrosis factor production`GO:1904417^biological_process^positive regulation of xenophagy	GO:0046658^cellular_component^anchored component of plasma membrane`GO:0016324^cellular_component^apical plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0045335^cellular_component^phagocytic vesicle`GO:0005524^molecular_function^ATP binding`GO:0050700^molecular_function^CARD domain binding`GO:0042802^molecular_function^identical protein binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006915^biological_process^apoptotic process`GO:0071225^biological_process^cellular response to muramyl dipeptide`GO:0042742^biological_process^defense response to bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0016045^biological_process^detection of bacterium`GO:0045087^biological_process^innate immune response`GO:0032637^biological_process^interleukin-8 production`GO:0035556^biological_process^intracellular signal transduction`GO:0002221^biological_process^pattern recognition receptor signaling pathway`GO:0010942^biological_process^positive regulation of cell death`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0002606^biological_process^positive regulation of dendritic cell antigen processing and presentation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0032731^biological_process^positive regulation of interleukin-1 beta production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0051092^biological_process^positive regulation of NF-kappaB transcription factor activity`GO:1901224^biological_process^positive regulation of NIK/NF-kappaB signaling`GO:0051000^biological_process^positive regulation of nitric-oxide synthase activity`GO:0032874^biological_process^positive regulation of stress-activated MAPK cascade`GO:0032760^biological_process^positive regulation of tumor necrosis factor production`GO:1904417^biological_process^positive regulation of xenophagy	.	FUN_020847-T1	NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN-CONTAINING PROTEIN 1	K08727
OG0000901	lamellibrachia	GO:0005829^cellular_component^cytosol`GO:0061702^cellular_component^inflammasome complex`GO:0072558^cellular_component^NLRP1 inflammasome complex`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0019899^molecular_function^enzyme binding`GO:0019904^molecular_function^protein domain specific binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006954^biological_process^inflammatory response`GO:0045087^biological_process^innate immune response`GO:0032610^biological_process^interleukin-1 alpha production`GO:0032611^biological_process^interleukin-1 beta production`GO:0051402^biological_process^neuron apoptotic process`GO:1904784^biological_process^NLRP1 inflammasome complex assembly`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0030163^biological_process^protein catabolic process`GO:0070269^biological_process^pyroptosis	GO:0005829^cellular_component^cytosol`GO:0061702^cellular_component^inflammasome complex`GO:0072558^cellular_component^NLRP1 inflammasome complex`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0019899^molecular_function^enzyme binding`GO:0019904^molecular_function^protein domain specific binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006954^biological_process^inflammatory response`GO:0045087^biological_process^innate immune response`GO:0032610^biological_process^interleukin-1 alpha production`GO:0032611^biological_process^interleukin-1 beta production`GO:0051402^biological_process^neuron apoptotic process`GO:1904784^biological_process^NLRP1 inflammasome complex assembly`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0030163^biological_process^protein catabolic process`GO:0070269^biological_process^pyroptosis	GO:0005524^molecular_function^ATP binding	FUN_021076-T1	NACHT LRR AND PYD DOMAINS-CONTAINING PROTEIN 12	K22266
OG0000901	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0005524^molecular_function^ATP binding`GO:0045087^biological_process^innate immune response	GO:0005737^cellular_component^cytoplasm`GO:0005524^molecular_function^ATP binding`GO:0045087^biological_process^innate immune response	.	FUN_021256-T1	SLR5058 PROTEIN	
OG0000901	lamellibrachia	GO:0046658^cellular_component^anchored component of plasma membrane`GO:0016324^cellular_component^apical plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0045335^cellular_component^phagocytic vesicle`GO:0005524^molecular_function^ATP binding`GO:0050700^molecular_function^CARD domain binding`GO:0042802^molecular_function^identical protein binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006915^biological_process^apoptotic process`GO:0071225^biological_process^cellular response to muramyl dipeptide`GO:0042742^biological_process^defense response to bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0016045^biological_process^detection of bacterium`GO:0045087^biological_process^innate immune response`GO:0032637^biological_process^interleukin-8 production`GO:0035556^biological_process^intracellular signal transduction`GO:0002221^biological_process^pattern recognition receptor signaling pathway`GO:0010942^biological_process^positive regulation of cell death`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0002606^biological_process^positive regulation of dendritic cell antigen processing and presentation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0032731^biological_process^positive regulation of interleukin-1 beta production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0051092^biological_process^positive regulation of NF-kappaB transcription factor activity`GO:1901224^biological_process^positive regulation of NIK/NF-kappaB signaling`GO:0051000^biological_process^positive regulation of nitric-oxide synthase activity`GO:0032874^biological_process^positive regulation of stress-activated MAPK cascade`GO:0032760^biological_process^positive regulation of tumor necrosis factor production`GO:1904417^biological_process^positive regulation of xenophagy	GO:0046658^cellular_component^anchored component of plasma membrane`GO:0016324^cellular_component^apical plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0045335^cellular_component^phagocytic vesicle`GO:0005524^molecular_function^ATP binding`GO:0050700^molecular_function^CARD domain binding`GO:0042802^molecular_function^identical protein binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0006915^biological_process^apoptotic process`GO:0071225^biological_process^cellular response to muramyl dipeptide`GO:0042742^biological_process^defense response to bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0016045^biological_process^detection of bacterium`GO:0045087^biological_process^innate immune response`GO:0032637^biological_process^interleukin-8 production`GO:0035556^biological_process^intracellular signal transduction`GO:0002221^biological_process^pattern recognition receptor signaling pathway`GO:0010942^biological_process^positive regulation of cell death`GO:0043280^biological_process^positive regulation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0002606^biological_process^positive regulation of dendritic cell antigen processing and presentation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0032731^biological_process^positive regulation of interleukin-1 beta production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:0046330^biological_process^positive regulation of JNK cascade`GO:0051092^biological_process^positive regulation of NF-kappaB transcription factor activity`GO:1901224^biological_process^positive regulation of NIK/NF-kappaB signaling`GO:0051000^biological_process^positive regulation of nitric-oxide synthase activity`GO:0032874^biological_process^positive regulation of stress-activated MAPK cascade`GO:0032760^biological_process^positive regulation of tumor necrosis factor production`GO:1904417^biological_process^positive regulation of xenophagy	.	FUN_035207-T1	SUBFAMILY NOT NAMED	K08727
OG0000923	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0099560^biological_process^synaptic membrane adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0099560^biological_process^synaptic membrane adhesion	GO:0005515^molecular_function^protein binding	FUN_006036-T1	SIDESTEP PROTEIN	K17341
OG0000923	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0099560^biological_process^synaptic membrane adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0099560^biological_process^synaptic membrane adhesion	GO:0005515^molecular_function^protein binding	FUN_014553-T1	SIDESTEP PROTEIN	
OG0000923	lamellibrachia	GO:0030425^cellular_component^dendrite`GO:0098982^cellular_component^GABA-ergic synapse`GO:0060077^cellular_component^inhibitory synapse`GO:0016021^cellular_component^integral component of membrane`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0014069^cellular_component^postsynaptic density`GO:0045211^cellular_component^postsynaptic membrane`GO:0099629^cellular_component^postsynaptic specialization of symmetric synapse`GO:0019900^molecular_function^kinase binding`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0007399^biological_process^nervous system development`GO:0097151^biological_process^positive regulation of inhibitory postsynaptic potential`GO:0099560^biological_process^synaptic membrane adhesion	GO:0030425^cellular_component^dendrite`GO:0098982^cellular_component^GABA-ergic synapse`GO:0060077^cellular_component^inhibitory synapse`GO:0016021^cellular_component^integral component of membrane`GO:0043005^cellular_component^neuron projection`GO:0043025^cellular_component^neuronal cell body`GO:0014069^cellular_component^postsynaptic density`GO:0045211^cellular_component^postsynaptic membrane`GO:0099629^cellular_component^postsynaptic specialization of symmetric synapse`GO:0019900^molecular_function^kinase binding`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0007399^biological_process^nervous system development`GO:0097151^biological_process^positive regulation of inhibitory postsynaptic potential`GO:0099560^biological_process^synaptic membrane adhesion	.	FUN_015607-T1	FAMILY NOT NAMED	K17341
OG0000923	lamellibrachia	GO:0030424^cellular_component^axon`GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0032809^cellular_component^neuronal cell body membrane`GO:0045202^cellular_component^synapse`GO:0007155^biological_process^cell adhesion	GO:0030424^cellular_component^axon`GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0032809^cellular_component^neuronal cell body membrane`GO:0045202^cellular_component^synapse`GO:0007155^biological_process^cell adhesion	.	FUN_016232-T1	FAMILY NOT NAMED	K06782
OG0000923	lamellibrachia	GO:0030424^cellular_component^axon`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0098632^molecular_function^cell-cell adhesion mediator activity`GO:0007411^biological_process^axon guidance`GO:0070593^biological_process^dendrite self-avoidance`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules	GO:0030424^cellular_component^axon`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0098632^molecular_function^cell-cell adhesion mediator activity`GO:0007411^biological_process^axon guidance`GO:0070593^biological_process^dendrite self-avoidance`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules	GO:0005515^molecular_function^protein binding	FUN_016233-T1	VASCULAR CELL ADHESION MOLECULE 1	K24496
OG0000923	lamellibrachia	GO:0005604^cellular_component^basement membrane`GO:0005938^cellular_component^cell cortex`GO:0030054^cellular_component^cell junction`GO:0032154^cellular_component^cleavage furrow`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0050896^biological_process^response to stimulus	GO:0005604^cellular_component^basement membrane`GO:0005938^cellular_component^cell cortex`GO:0030054^cellular_component^cell junction`GO:0032154^cellular_component^cleavage furrow`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0050896^biological_process^response to stimulus	.	FUN_016235-T1	FAMILY NOT NAMED	K17341
OG0000923	lamellibrachia	.	.	.	FUN_017807-T1	FAMILY NOT NAMED	
OG0000923	lamellibrachia	GO:0030054^cellular_component^cell junction`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007155^biological_process^cell adhesion	GO:0030054^cellular_component^cell junction`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007155^biological_process^cell adhesion	.	FUN_020204-T1	FAMILY NOT NAMED	K06782
