Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0000054	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	RPACG00000018623.1	FIBROPELLIN-1	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	RPACG00000018626.1	NOTCH LIGAND FAMILY MEMBER	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	RPACG00000018629.1	MUCIN 4-RELATED	
OG0000054	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	RPACG00000018804.1	SUBFAMILY NOT NAMED	
OG0000054	riftia	GO:0031012^cellular_component^extracellular matrix`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0009653^biological_process^anatomical structure morphogenesis	GO:0031012^cellular_component^extracellular matrix`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0009653^biological_process^anatomical structure morphogenesis	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000018813.1	SUBFAMILY NOT NAMED	K06825
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000022088.1	NOTCH LIGAND FAMILY MEMBER	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding	RPACG00000022093.1	PROTEIN SHIFTED	
OG0000054	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000022094.1	AGGRECAN/VERSICAN PROTEOGLYCAN	
OG0000054	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	RPACG00000022096.1	NOTCH LIGAND FAMILY MEMBER	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding	RPACG00000023164.1	SUBFAMILY NOT NAMED	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000023645.1	CYTOCHROME C OXIDASE POLYPEPTIDE VIC-2	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000023812.1	PROTEIN SHIFTED	K22017
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	RPACG00000023814.1	PROTEIN SHIFTED	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding	RPACG00000024094.1	SUBFAMILY NOT NAMED	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000026439.1	PROTEIN SHIFTED	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000026479.1	CRUMBS FAMILY MEMBER	
OG0000054	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	RPACG00000026487.1	SUBFAMILY NOT NAMED	
OG0000054	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	RPACG00000026488.1	CRUMBS FAMILY MEMBER	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding	RPACG00000029650.2	MUCIN 4-RELATED	
OG0000054	riftia	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016020^cellular_component^membrane`GO:0005634^cellular_component^nucleus`GO:0005509^molecular_function^calcium ion binding`GO:0003682^molecular_function^chromatin binding`GO:0016477^biological_process^cell migration`GO:0008544^biological_process^epidermis development`GO:0090136^biological_process^epithelial cell-cell adhesion`GO:0010467^biological_process^gene expression`GO:0003017^biological_process^lymph circulation`GO:0001945^biological_process^lymph vessel development`GO:0036303^biological_process^lymph vessel morphogenesis`GO:0048014^biological_process^Tie signaling pathway`GO:0120193^biological_process^tight junction organization	.	RPACG00000031678.1	SUBFAMILY NOT NAMED	K02599
OG0000054	riftia	GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	.	RPACG00000031679.1	MUCIN 4-RELATED	K22017
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0007160^biological_process^cell-matrix adhesion	RPACG00000032343.1	MUCIN 4-RELATED	K04988
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding`GO:0009986^cellular_component^cell surface`GO:0016020^cellular_component^membrane	RPACG00000032344.1	FIBULIN-5	K22017
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0007160^biological_process^cell-matrix adhesion`GO:0005509^molecular_function^calcium ion binding	RPACG00000032455.1	MUCIN 4-RELATED	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	RPACG00000032461.1	SUBFAMILY NOT NAMED	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	.	RPACG00000034659.1	SUSHI DOMAIN-CONTAINING PROTEIN 2	
OG0000054	riftia	GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005515^molecular_function^protein binding`GO:0005509^molecular_function^calcium ion binding	RPACG00000035360.1	MUCIN 4-RELATED	K16681
OG0000054	riftia	GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	.	RPACG00000036213.1	NOTCH LIGAND FAMILY MEMBER	
OG0000054	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0005509^molecular_function^calcium ion binding	RPACG00000036214.1	NOTCH LIGAND FAMILY MEMBER	
OG0001406	riftia	.	.	.	RPACG00000000063.1	NO HIT
OG0001406	riftia	.	.	.	RPACG00000000802.1	FAMILY NOT NAMED	
OG0001406	riftia	GO:0005615^cellular_component^extracellular space`GO:0005125^molecular_function^cytokine activity`GO:0005109^molecular_function^frizzled binding`GO:0060070^biological_process^canonical Wnt signaling pathway`GO:0045165^biological_process^cell fate commitment`GO:0071679^biological_process^commissural neuron axon guidance`GO:0009880^biological_process^embryonic pattern specification`GO:0001654^biological_process^eye development`GO:0060898^biological_process^eye field cell fate commitment involved in camera-type eye formation`GO:0030900^biological_process^forebrain development`GO:0021879^biological_process^forebrain neuron differentiation`GO:0021854^biological_process^hypothalamus development`GO:0022002^biological_process^negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway`GO:0030182^biological_process^neuron differentiation`GO:0043049^biological_process^otic placode formation`GO:0070654^biological_process^sensory epithelium regeneration	GO:0005615^cellular_component^extracellular space`GO:0005125^molecular_function^cytokine activity`GO:0005109^molecular_function^frizzled binding`GO:0060070^biological_process^canonical Wnt signaling pathway`GO:0045165^biological_process^cell fate commitment`GO:0071679^biological_process^commissural neuron axon guidance`GO:0009880^biological_process^embryonic pattern specification`GO:0001654^biological_process^eye development`GO:0060898^biological_process^eye field cell fate commitment involved in camera-type eye formation`GO:0030900^biological_process^forebrain development`GO:0021879^biological_process^forebrain neuron differentiation`GO:0021854^biological_process^hypothalamus development`GO:0022002^biological_process^negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway`GO:0030182^biological_process^neuron differentiation`GO:0043049^biological_process^otic placode formation`GO:0070654^biological_process^sensory epithelium regeneration	GO:0005102^molecular_function^signaling receptor binding`GO:0007275^biological_process^multicellular organism development`GO:0016055^biological_process^Wnt signaling pathway`GO:0005576^cellular_component^extracellular region	RPACG00000001035.1	WNT RELATED	K00714
OG0001406	riftia	.	.	.	RPACG00000002319.1	NO HIT
OG0001406	riftia	.	.	.	RPACG00000002431.1	SHISA	
OG0001406	riftia	GO:0009986^cellular_component^cell surface`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0005798^cellular_component^Golgi-associated vesicle`GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0046872^molecular_function^metal ion binding`GO:0004222^molecular_function^metalloendopeptidase activity`GO:0008237^molecular_function^metallopeptidase activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0017124^molecular_function^SH3 domain binding`GO:0006509^biological_process^membrane protein ectodomain proteolysis`GO:0007162^biological_process^negative regulation of cell adhesion`GO:0007219^biological_process^Notch signaling pathway`GO:0006468^biological_process^protein phosphorylation	GO:0009986^cellular_component^cell surface`GO:0005737^cellular_component^cytoplasm`GO:0005794^cellular_component^Golgi apparatus`GO:0005798^cellular_component^Golgi-associated vesicle`GO:0016021^cellular_component^integral component of membrane`GO:0005634^cellular_component^nucleus`GO:0046872^molecular_function^metal ion binding`GO:0004222^molecular_function^metalloendopeptidase activity`GO:0008237^molecular_function^metallopeptidase activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0019901^molecular_function^protein kinase binding`GO:0017124^molecular_function^SH3 domain binding`GO:0006509^biological_process^membrane protein ectodomain proteolysis`GO:0007162^biological_process^negative regulation of cell adhesion`GO:0007219^biological_process^Notch signaling pathway`GO:0006468^biological_process^protein phosphorylation	.	RPACG00000002614.1	DISINTEGRIN AND METALLOPROTEINASE DOMAIN-CONTAINING PROTEIN 10	K06704
OG0001406	riftia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	RPACG00000003433.1	FAMILY NOT NAMED	
OG0001406	riftia	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	.	RPACG00000003786.1	SUBFAMILY NOT NAMED	K08852
OG0001406	riftia	.	.	.	RPACG00000004054.1	SUBFAMILY NOT NAMED	
OG0001406	riftia	.	.	.	RPACG00000007025.1	KERATIN-ASSOCIATED PROTEIN 4-1	
OG0001406	riftia	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0070513^molecular_function^death domain binding`GO:0002020^molecular_function^protease binding`GO:0030674^molecular_function^protein-macromolecule adaptor activity`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0097190^biological_process^apoptotic signaling pathway`GO:0071260^biological_process^cellular response to mechanical stimulus`GO:0006977^biological_process^DNA damage response signal transduction by p53 class mediator resulting in cell cycle arrest`GO:0043065^biological_process^positive regulation of apoptotic process`GO:2001235^biological_process^positive regulation of apoptotic signaling pathway	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0070513^molecular_function^death domain binding`GO:0002020^molecular_function^protease binding`GO:0030674^molecular_function^protein-macromolecule adaptor activity`GO:0006919^biological_process^activation of cysteine-type endopeptidase activity involved in apoptotic process`GO:0097190^biological_process^apoptotic signaling pathway`GO:0071260^biological_process^cellular response to mechanical stimulus`GO:0006977^biological_process^DNA damage response signal transduction by p53 class mediator resulting in cell cycle arrest`GO:0043065^biological_process^positive regulation of apoptotic process`GO:2001235^biological_process^positive regulation of apoptotic signaling pathway	GO:0042981^biological_process^regulation of apoptotic process	RPACG00000007889.1	DEATH DOMAIN-CONTAINING PROTEIN CRADD	
OG0001406	riftia	.	.	.	RPACG00000008746.1	NO HIT
OG0001406	riftia	.	.	.	RPACG00000008968.1	NO HIT
OG0001406	riftia	.	.	.	RPACG00000009165.1	CTX-RELATED TYPE I TRANSMEMBRANE PROTEIN	
OG0001406	riftia	.	.	.	RPACG00000009737.1	EPHRIN TYPE-B RECEPTOR	K22020
OG0001406	riftia	.	.	.	RPACG00000009851.1	NO HIT
OG0001406	riftia	.	.	.	RPACG00000009853.1	NO HIT
OG0001406	riftia	.	.	.	RPACG00000010010.1	NO HIT
OG0001406	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000010384.1	SUBFAMILY NOT NAMED	
OG0001406	riftia	.	.	.	RPACG00000011684.1	NO HIT
OG0001406	riftia	GO:0005576^cellular_component^extracellular region`GO:0030248^molecular_function^cellulose binding`GO:0031176^molecular_function^endo-1 4-beta-xylanase activity`GO:0045493^biological_process^xylan catabolic process	GO:0005576^cellular_component^extracellular region`GO:0030248^molecular_function^cellulose binding`GO:0031176^molecular_function^endo-1 4-beta-xylanase activity`GO:0045493^biological_process^xylan catabolic process	.	RPACG00000012139.1	SUBFAMILY NOT NAMED	
OG0001406	riftia	.	.	GO:0008234^molecular_function^cysteine-type peptidase activity`GO:0006508^biological_process^proteolysis	RPACG00000012834.1	SENTRIN/SUMO-SPECIFIC PROTEASE	K23573
OG0001406	riftia	.	.	.	RPACG00000013189.1	NO HIT
